"","RailID","ID_topo","from_km","to_km","Altura","Lado"
"636",1,636,269.39,269.57,-4,"E"
"637",1,637,269.57,269.65,6,"E"
"638",1,638,269.65,270.2,-7,"E"
"639",1,639,270.2,270.54,22,"E"
"640",1,640,270.54,270.87,-3.5,"E"
"641",1,641,270.87,271,12,"E"
"642",1,642,271,271.06,0,"E"
"643",1,643,271.06,271.18,-4,"E"
"644",1,644,271.18,271.23,10,"E"
"645",1,645,271.23,271.57,-6,"E"
"646",1,646,271.57,271.715,12.5,"E"
"647",1,647,271.715,272,-8,"E"
"648",1,648,272,272.12,32,"E"
"649",1,649,272.12,272.194,-4,"E"
"650",1,650,272.194,272.284,50,"E"
"651",1,651,272.284,272.81,-5,"E"
"652",1,652,272.81,273.1,39,"E"
"653",1,653,273.1,273.14,-7,"E"
"654",1,654,273.14,273.354,0,"E"
"655",1,655,273.354,273.86,-10,"E"
"656",1,656,273.86,273.93,1.8,"E"
"657",1,657,273.93,274.75,-6,"E"
"658",1,658,274.75,275.35,8,"E"
"659",1,659,275.35,275.756,-6,"E"
"660",1,660,275.756,275.826,0,"E"
"661",1,661,275.826,276.33,-6,"E"
"662",1,662,276.33,276.56,12,"E"
"663",1,663,276.56,276.68,-7,"E"
"664",1,664,276.68,276.766,5,"E"
"665",1,665,276.766,276.785,0,"E"
"666",1,666,276.785,277.51,-4.5,"E"
"667",1,667,277.51,277.64,4,"E"
"668",1,668,277.64,277.74,0,"E"
"669",1,669,277.74,277.78,-5,"E"
"670",1,670,277.78,277.91,10,"E"
"671",1,671,277.91,277.98,-2.5,"E"
"672",1,672,277.98,278.18,8,"E"
"673",1,673,278.18,278.445,-3,"E"
"674",1,674,278.445,278.5,5,"E"
"675",1,675,278.5,278.565,0,"E"
"676",1,676,278.565,278.7,-1.8,"E"
"677",1,677,278.7,279.055,8,"E"
"678",1,678,279.055,279.11,-8,"E"
"679",1,679,279.11,279.2,5,"E"
"680",1,680,279.2,279.595,-8,"E"
"681",1,681,279.595,280,3,"E"
"682",1,682,280,280.1,-12,"E"
"683",1,683,280.1,281.15,18,"E"
"684",1,684,281.15,281.59,-5,"E"
"685",1,685,281.59,281.73,6,"E"
"686",1,686,281.73,281.83,-12,"E"
"687",1,687,281.83,281.99,10,"E"
"688",1,688,281.99,282.64,-12,"E"
"689",1,689,282.64,283.05,26,"E"
"690",1,690,283.05,283.871,-3,"E"
"691",1,691,283.871,284.039,0,"E"
"692",1,692,284.039,284.38,-7,"E"
"693",1,693,284.38,284.48,20,"E"
"694",1,694,284.48,284.55,-5,"E"
"695",1,695,284.55,284.68,15,"E"
"696",1,696,284.68,284.7,-5,"E"
"697",1,697,284.7,284.85,12,"E"
"698",1,698,284.85,285.07,-5,"E"
"699",1,699,285.07,285.33,18,"E"
"700",1,700,285.33,285.653,-3,"E"
"701",1,701,285.653,285.732,0,"E"
"702",1,702,285.732,285.865,-4,"E"
"703",1,703,285.865,286.36,27,"E"
"704",1,704,286.36,288.01,-8,"E"
"705",1,705,288.01,288.53,16,"E"
"706",1,706,288.53,289.845,-15,"E"
"707",1,707,289.845,289.925,0,"E"
"708",1,708,289.925,290.44,-10,"E"
"709",1,709,290.44,290.66,3,"E"
"710",1,710,290.66,290.7,-10,"E"
"711",1,711,290.7,291.28,16,"E"
"712",1,712,291.28,291.98,-8,"E"
"713",1,713,291.98,292.59,10,"E"
"714",1,714,292.59,293.4,-22,"E"
"715",1,715,293.4,294.5,11,"E"
"716",1,716,294.5,295.03,-26,"E"
"717",1,717,295.03,295.47,13,"E"
"718",1,718,295.47,296.33,-34,"E"
"719",1,719,296.33,296.44,34,"E"
"720",1,720,296.44,296.85,-38,"E"
"721",1,721,296.85,296.99,25,"E"
"722",1,722,296.99,297.69,-25,"E"
"723",1,723,297.69,297.9,15,"E"
"724",1,724,297.9,298,-36,"E"
"725",1,725,298,298.1,20,"E"
"726",1,726,298.1,298.13,-20,"E"
"727",1,727,298.13,298.23,22,"E"
"728",1,728,298.23,298.28,-16,"E"
"729",1,729,298.28,298.4,25,"E"
"730",1,730,298.4,299.04,-16,"E"
"731",1,731,299.04,299.27,30,"E"
"732",1,732,299.27,300.12,-16,"E"
"733",1,733,300.12,300.425,18,"E"
"734",1,734,300.425,300.458,-10,"E"
"735",1,735,300.458,300.585,0,"E"
"736",1,736,300.585,300.66,-8,"E"
"737",1,737,300.66,300.905,16,"E"
"738",1,738,300.905,301.2,-3,"E"
"739",1,739,301.2,301.32,22,"E"
"740",1,740,301.32,301.345,-2.8,"E"
"741",1,741,301.345,301.57,18,"E"
"742",1,742,301.57,301.59,-2.5,"E"
"743",1,743,301.59,301.725,20,"E"
"744",1,744,301.725,301.744,-3.8,"E"
"745",1,745,301.744,301.82,24,"E"
"746",1,746,301.82,302.36,-1.8,"E"
"747",1,747,302.36,302.445,4,"E"
"748",1,748,302.445,302.52,-1.8,"E"
"749",1,749,302.52,302.63,3,"E"
"750",1,750,302.63,303.14,-5,"E"
"751",1,751,303.14,303.77,22,"E"
"752",1,752,303.77,304.14,-5,"E"
"753",1,753,304.14,304.86,15,"E"
"754",1,754,304.86,305.04,-3,"E"
"755",1,755,305.04,305.45,11,"E"
"756",1,756,305.45,305.57,-3,"E"
"757",1,757,305.57,305.81,4,"E"
"758",1,758,305.81,305.92,-5,"E"
"759",1,759,305.92,306.9,12,"E"
"760",1,760,306.9,307.14,-6,"E"
"761",1,761,307.14,307.33,8,"E"
"762",1,762,307.33,307.98,-9,"E"
"763",1,763,307.98,308.51,6,"E"
"764",1,764,308.51,308.52,-5,"E"
"765",1,765,308.52,308.86,7,"E"
"766",1,766,308.86,308.89,-8,"E"
"767",1,767,308.89,309.12,24,"E"
"768",1,768,309.12,309.14,-12,"E"
"769",1,769,309.14,309.32,18,"E"
"770",1,770,309.32,309.64,-14,"E"
"771",1,771,309.64,309.915,22,"E"
"772",1,772,309.915,310.06,-14,"E"
"773",1,773,310.06,310.36,12,"E"
"774",1,774,310.36,310.385,-14,"E"
"775",1,775,310.385,310.62,20,"E"
"776",1,776,310.62,312.049,-10,"E"
"777",1,777,312.049,312.258,0,"E"
"778",1,778,312.258,313.26,-10,"E"
"779",1,779,313.26,313.41,12,"E"
"780",1,780,313.41,314.11,-3,"E"
"781",1,781,314.11,315.2,10,"E"
"782",1,782,315.2,315.36,-3,"E"
"783",1,783,315.36,315.78,1,"E"
"784",1,784,315.78,315.86,-3,"E"
"785",1,785,315.86,316.08,32,"E"
"786",1,786,316.08,316.14,-8,"E"
"787",1,787,316.14,316.32,43,"E"
"788",1,788,316.32,316.41,-10,"E"
"789",1,789,316.41,316.7,54,"E"
"790",1,790,316.7,317.275,-6,"E"
"791",1,791,317.275,317.68,6,"E"
"792",1,792,317.68,317.775,-10,"E"
"793",1,793,317.775,318.195,8,"E"
"794",1,794,318.195,318.457,-8,"E"
"795",1,795,318.457,318.624,0,"E"
"796",1,796,318.624,318.865,-8,"E"
"797",1,797,318.865,319.54,21,"E"
"798",1,798,319.54,319.585,-2.5,"E"
"799",1,799,319.585,319.755,15,"E"
"800",1,800,319.755,319.86,-8,"E"
"801",1,801,319.86,319.88,0,"E"
"802",1,802,319.88,320.1,68,"E"
"803",1,803,320.1,320.22,-2,"E"
"804",1,804,320.22,320.458,46,"E"
"805",1,805,320.458,320.535,-2,"E"
"806",1,806,320.535,320.71,42,"E"
"807",1,807,320.71,320.745,-1,"E"
"808",1,808,320.745,321.065,35,"E"
"809",1,809,321.065,321.255,-6,"E"
"810",1,810,321.255,321.505,52,"E"
"811",1,811,321.505,321.537,-3,"E"
"812",1,812,321.537,321.655,12,"E"
"813",1,813,321.655,321.735,-6,"E"
"814",1,814,321.735,321.985,14,"E"
"815",1,815,321.985,322.29,-8,"E"
"816",1,816,322.29,322.59,32,"E"
"817",1,817,322.59,323.14,-10,"E"
"818",1,818,323.14,323.765,19.5,"E"
"819",1,819,323.765,323.805,-2.5,"E"
"820",1,820,323.805,323.96,5,"E"
"821",1,821,323.96,324.15,-7,"E"
"822",1,822,324.15,324.855,7,"E"
"823",1,823,324.855,325.635,-9,"E"
"824",1,824,325.635,326.15,7,"E"
"825",1,825,326.15,326.275,-10,"E"
"826",1,826,326.275,326.795,5,"E"
"827",1,827,326.795,326.895,-11,"E"
"828",1,828,326.895,327.015,7,"E"
"829",1,829,327.015,327.157,-9.5,"E"
"830",1,830,327.157,327.24,9.5,"E"
"831",1,831,327.24,327.3,-7.8,"E"
"832",1,832,327.3,327.325,6.5,"E"
"833",1,833,327.325,327.36,-3,"E"
"834",1,834,327.36,327.675,10,"E"
"835",1,835,327.675,327.712,-2.5,"E"
"836",1,836,327.712,327.835,10,"E"
"837",1,837,327.835,327.88,-2.5,"E"
"838",1,838,327.88,328.11,6,"E"
"839",1,839,328.11,328.15,-4,"E"
"840",1,840,328.15,328.2,7,"E"
"841",1,841,328.2,328.415,-12,"E"
"842",1,842,328.415,329.28,29,"E"
"843",1,843,329.28,329.316,-3,"E"
"844",1,844,329.316,329.585,17,"E"
"845",1,845,329.585,329.85,-8.5,"E"
"846",1,846,329.85,329.9,16,"E"
"847",1,847,329.9,329.98,-7,"E"
"848",1,848,329.98,330.04,6,"E"
"849",1,849,330.04,330.09,-6.8,"E"
"850",1,850,330.09,330.195,4,"E"
"851",1,851,330.195,330.36,-13,"E"
"852",1,852,330.36,330.6,1.5,"E"
"853",1,853,330.6,330.875,-14,"E"
"854",1,854,330.875,331.049,0,"E"
"855",1,855,331.049,331.225,-17,"E"
"856",1,856,331.225,332.41,1,"E"
"857",1,857,332.41,332.445,-6,"E"
"858",1,858,332.445,332.545,8,"E"
"859",1,859,332.545,332.625,-9,"E"
"860",1,860,332.625,332.91,11,"E"
"861",1,861,332.91,333.065,-9,"E"
"862",1,862,333.065,333.55,23,"E"
"863",1,863,333.55,333.905,-11.5,"E"
"864",1,864,333.905,334.15,24,"E"
"865",1,865,334.15,334.43,-9,"E"
"866",1,866,334.43,334.82,27,"E"
"867",1,867,334.82,334.97,-6.5,"E"
"868",1,868,334.97,335.8,24,"E"
"869",1,869,335.8,336.385,-5,"E"
"870",1,870,336.385,336.738,2,"E"
"871",1,871,336.738,336.955,-5,"E"
"872",1,872,336.955,337.5,8,"E"
"873",1,873,337.5,337.645,-7,"E"
"874",1,874,337.645,337.82,5,"E"
"875",1,875,337.82,337.865,-4,"E"
"876",1,876,337.865,338.03,4,"E"
"877",1,877,338.03,338.068,-8,"E"
"878",1,878,338.068,338.6,4,"E"
"879",1,879,338.6,338.757,-5,"E"
"880",1,880,338.757,338.97,7,"E"
"881",1,881,338.97,339.045,-7,"E"
"882",1,882,339.045,339.16,6,"E"
"883",1,883,339.16,339.405,-6,"E"
"884",1,884,339.405,340,10,"E"
"885",1,885,340,340.7,-6,"E"
"886",1,886,340.7,341.035,7,"E"
"887",1,887,341.035,341.1,-7,"E"
"888",1,888,341.1,341.2,6,"E"
"889",1,889,341.2,341.72,-6,"E"
"890",1,890,341.72,341.83,7,"E"
"891",1,891,341.83,342.015,-7,"E"
"892",1,892,342.015,342.47,12,"E"
"893",1,893,342.47,343.62,-8,"E"
"894",1,894,343.62,344.425,8,"E"
"895",1,895,344.425,344.475,-4,"E"
"896",1,896,344.475,344.885,8,"E"
"897",1,897,344.885,345.26,-6,"E"
"898",1,898,345.26,345.83,8,"E"
"899",1,899,345.83,345.96,-5,"E"
"900",1,900,345.96,346.12,7,"E"
"901",1,901,346.12,346.17,-5,"E"
"902",1,902,346.17,346.61,10,"E"
"903",1,903,346.61,346.995,-7,"E"
"904",1,904,346.995,347.365,5,"E"
"905",1,905,347.365,348.015,-6,"E"
"906",1,906,348.015,348.4,24,"E"
"907",1,907,348.4,348.715,-7,"E"
"908",1,908,348.715,348.96,10,"E"
"909",1,909,348.96,352.325,-5,"E"
"910",1,910,352.325,352.59,28,"E"
"911",1,911,352.59,353.11,-8,"E"
"912",1,912,353.11,353.32,20,"E"
"913",1,913,353.32,353.658,-10,"E"
"914",1,914,353.658,353.743,0,"E"
"915",1,915,353.743,353.77,-7,"E"
"916",1,916,353.77,354.82,10,"E"
"917",1,917,354.82,355.53,-7,"E"
"918",1,918,355.53,355.84,18,"E"
"919",1,919,355.84,355.87,-4,"E"
"920",1,920,355.87,356.065,15,"E"
"921",1,921,356.065,356.13,-7,"E"
"922",1,922,356.13,356.385,14,"E"
"923",1,923,356.385,356.485,-9,"E"
"924",1,924,356.485,357.02,34,"E"
"925",1,925,357.02,357.495,-9,"E"
"926",1,926,357.495,357.66,23,"E"
"927",1,927,357.66,357.71,-4,"E"
"928",1,928,357.71,358.28,20,"E"
"929",1,929,358.28,359.765,-8,"E"
"930",1,930,359.765,360.185,5,"E"
"931",1,931,360.185,360.92,-4,"E"
"932",1,932,360.92,361.8,20,"E"
"933",1,933,361.8,362.59,-4,"E"
"934",1,934,362.59,363.16,7,"E"
"935",1,935,363.16,363.6,-5,"E"
"936",1,936,363.6,363.7,4,"E"
"937",1,937,363.7,363.98,-3,"E"
"938",1,938,363.98,364.42,5,"E"
"939",1,939,364.42,364.94,-4,"E"
"940",1,940,364.94,365.175,28,"E"
"941",1,941,365.175,365.186,-3,"E"
"942",1,942,365.186,365.374,0,"E"
"943",1,943,365.374,366.61,-6,"E"
"944",1,944,366.61,367.22,32,"E"
"945",1,945,367.22,367.3,-4,"E"
"946",1,946,367.3,367.73,15,"E"
"947",1,947,367.73,368.34,-6,"E"
"948",1,948,368.34,368.855,20,"E"
"949",1,949,368.855,369.39,-3,"E"
"950",1,950,369.39,369.8,15,"E"
"951",1,951,369.8,370.61,-8,"E"
"952",1,952,370.61,371.04,15,"E"
"953",1,953,371.04,371.12,-3,"E"
"954",1,954,371.12,371.84,20,"E"
"955",1,955,371.84,372.7,-7,"E"
"956",1,956,372.7,373.07,10,"E"
"957",1,957,373.07,373.2,-4,"E"
"958",1,958,373.2,373.65,18,"E"
"959",1,959,373.65,373.88,-7,"E"
"960",1,960,373.88,374.04,5,"E"
"961",1,961,374.04,374.21,-6,"E"
"962",1,962,374.21,374.66,16,"E"
"963",1,963,374.66,374.74,-7,"E"
"964",1,964,374.74,375.215,33,"E"
"965",1,965,375.215,375.75,-9,"E"
"966",1,966,375.75,375.95,14,"E"
"967",1,967,375.95,376.05,-3,"E"
"968",1,968,376.05,376.97,9.5,"E"
"969",1,969,376.97,377.665,-9,"E"
"970",1,970,377.665,378.31,18,"E"
"971",1,971,378.31,378.42,-5,"E"
"972",1,972,378.42,379.1,12,"E"
"973",1,973,379.1,379.23,-1,"E"
"974",1,974,379.23,379.785,7,"E"
"975",1,975,379.785,379.875,-3,"E"
"976",1,976,379.875,380.01,2.5,"E"
"977",1,977,380.01,380.37,-6,"E"
"978",1,978,380.37,380.6,22,"E"
"979",1,979,380.6,381.095,-10,"E"
"980",1,980,381.095,381.26,23,"E"
"981",1,981,381.26,381.455,-4,"E"
"982",1,982,381.455,382.74,19,"E"
"983",1,983,382.74,386.848,-7,"E"
"984",1,984,386.848,387.765,-6,"E"
"985",1,985,387.765,388.007,10,"E"
"986",1,986,388.007,388.125,-5,"E"
"987",1,987,388.125,388.725,60,"E"
"988",1,988,388.725,389.1,-5,"E"
"989",1,989,389.1,389.155,5,"E"
"990",1,990,389.155,389.385,-6,"E"
"991",1,991,389.385,389.71,8,"E"
"992",1,992,389.71,390.935,-7,"E"
"993",1,993,390.935,391.42,23,"E"
"994",1,994,391.42,392.13,-7,"E"
"995",1,995,392.13,392.45,30,"E"
"996",1,996,392.45,392.585,-5,"E"
"997",1,997,392.585,392.94,15,"E"
"998",1,998,392.94,393.26,-7,"E"
"999",1,999,393.26,393.525,11,"E"
"1000",1,1000,393.525,394.265,-7,"E"
"1001",1,1001,394.265,395.13,8,"E"
"1002",1,1002,395.13,395.475,-4,"E"
"1003",1,1003,395.475,395.935,30,"E"
"1004",1,1004,395.935,397.35,-5,"E"
"1005",1,1005,397.35,397.67,9,"E"
"1006",1,1006,397.67,397.85,-5,"E"
"1007",1,1007,397.85,398.09,25,"E"
"1008",1,1008,398.09,398.26,-4,"E"
"1009",1,1009,398.26,398.545,7,"E"
"1010",1,1010,398.545,398.7,-4,"E"
"1011",1,1011,398.7,399.155,24,"E"
"1012",1,1012,399.155,399.476,-10,"E"
"1013",1,1013,399.476,399.578,0,"E"
"1014",1,1014,399.578,399.845,-8,"E"
"1015",1,1015,399.845,400.26,29,"E"
"1016",1,1016,400.26,400.375,-3.5,"E"
"1017",1,1017,400.375,400.835,10,"E"
"1018",1,1018,400.835,401.05,-4,"E"
"1019",1,1019,401.05,401.255,12,"E"
"1020",1,1020,401.255,401.705,-2,"E"
"1021",1,1021,401.705,402.415,21,"E"
"1022",1,1022,402.415,402.795,-5,"E"
"1023",1,1023,402.795,403.83,27,"E"
"1024",1,1024,403.83,406.94,-4,"E"
"1025",1,1025,406.94,407.18,21,"E"
"1026",1,1026,407.18,408.255,-4,"E"
"1027",1,1027,408.255,408.7,26,"E"
"1028",1,1028,408.7,409.76,-4,"E"
"1029",1,1029,409.76,410.09,31,"E"
"1030",1,1030,410.09,410.72,-2,"E"
"1031",1,1031,410.72,411.17,4,"E"
"1032",1,1032,411.17,411.41,-5,"E"
"1033",1,1033,411.41,411.8,28,"E"
"1034",1,1034,411.8,412.025,-5,"E"
"1035",1,1035,412.025,412.345,4.5,"E"
"1036",1,1036,412.345,413.115,-5,"E"
"1037",1,1037,413.115,414.05,23,"E"
"1038",1,1038,414.05,414.496,-10,"E"
"1039",1,1039,414.496,414.898,0,"E"
"1040",1,1040,414.898,416.07,-13,"E"
"1041",1,1041,416.07,417.06,24,"E"
"1042",1,1042,417.06,417.32,-13,"E"
"1043",1,1043,417.32,418.015,23,"E"
"1044",1,1044,418.015,418.06,-4,"E"
"1045",1,1045,418.06,418.215,4,"E"
"1046",1,1046,418.215,418.57,-13,"E"
"1047",1,1047,418.57,419.53,15,"E"
"1048",1,1048,419.53,419.81,-10,"E"
"1049",1,1049,419.81,419.98,6,"E"
"1050",1,1050,419.98,420.09,-5,"E"
"1051",1,1051,420.09,420.6,7,"E"
"1052",1,1052,420.6,420.66,-6,"E"
"1053",1,1053,420.66,424.3,7,"E"
"1054",1,1054,424.3,425.04,-4,"E"
"1055",1,1055,425.04,425.475,11.5,"E"
"1056",1,1056,425.475,425.595,-8,"E"
"1057",1,1057,425.595,425.725,5,"E"
"1058",1,1058,425.725,426.02,-7,"E"
"1059",1,1059,426.02,426.95,9,"E"
"1060",1,1060,426.95,428.46,-13,"E"
"1061",1,1061,428.46,429.37,1,"E"
"1062",1,1062,429.37,429.955,-8,"E"
"1063",1,1063,429.955,430.6,2,"E"
"1064",1,1064,430.6,430.795,-6,"E"
"1065",1,1065,430.795,431.89,32,"E"
"1066",1,1066,431.89,432.77,-20,"E"
"1067",1,1067,432.77,433.065,10,"E"
"1068",1,1068,433.065,433.315,-11,"E"
"1069",1,1069,433.315,435.035,28,"E"
"1070",1,1070,435.035,437.9,-4,"E"
"1071",1,1071,437.9,438.27,3.3,"E"
"1072",1,1072,438.27,441.595,-14,"E"
"1073",1,1073,441.595,443.155,7.8,"E"
"1074",1,1074,443.155,443.46,-14,"E"
"1075",1,1075,443.46,443.57,7.5,"E"
"1076",1,1076,443.57,443.615,-14,"E"
"1077",1,1077,443.615,443.715,4,"E"
"1078",1,1078,443.715,444.075,-16,"E"
"1079",1,1079,444.075,446.03,6,"E"
"1080",1,1080,446.03,446.475,-8,"E"
"1081",1,1081,446.475,446.85,2,"E"
"1082",1,1082,446.85,446.95,-6,"E"
"1083",1,1083,446.95,447.39,5,"E"
"1084",1,1084,447.39,447.64,-14,"E"
"1085",1,1085,447.64,448.53,10,"E"
"1086",1,1086,448.53,448.6,-6,"E"
"1087",1,1087,448.6,448.73,5,"E"
"1088",1,1088,448.73,448.815,-6,"E"
"1089",1,1089,448.815,449.015,2,"E"
"1090",1,1090,449.015,449.29,-6,"E"
"1091",1,1091,449.29,449.42,1.5,"E"
"1092",1,1092,449.42,449.785,-2,"E"
"1093",1,1093,449.785,451.475,4,"E"
"1094",1,1094,451.475,451.87,-2,"E"
"1095",1,1095,451.87,452.515,2,"E"
"1096",1,1096,452.515,452.735,-2,"E"
"1097",1,1097,452.735,453.275,2,"E"
"1098",1,1098,453.275,453.53,-2,"E"
"1099",1,1099,453.53,453.555,2,"E"
"1100",1,1100,453.555,454.39,-4,"E"
"1101",1,1101,454.39,455.67,2,"E"
"1102",1,1102,455.67,455.69,-2,"E"
"1103",1,1103,455.69,455.715,2,"E"
"1104",1,1104,455.715,455.73,-2,"E"
"1105",1,1105,455.73,455.755,4,"E"
"1106",1,1106,455.755,456.82,-2,"E"
"1107",1,1107,456.82,458.15,5,"E"
"1108",1,1108,458.15,458.64,-4,"E"
"1109",1,1109,458.64,458.66,2,"E"
"1110",1,1110,458.66,462.89,-2,"E"
"1111",1,1111,462.89,463.808,2,"E"
"1112",1,1112,463.808,464.86,-10,"E"
"1113",1,1113,464.86,467.45,10,"E"
"1114",1,1114,467.45,470.45,-15,"E"
"1115",1,1115,470.45,473.18,12,"E"
"1116",1,1116,473.18,475.56,-18,"E"
"1117",1,1117,475.56,475.9,2,"E"
"1118",1,1118,475.9,476.16,-4,"E"
"1119",1,1119,476.16,476.5,2,"E"
"1120",1,1120,476.5,480.08,-2,"E"
"1121",1,1121,480.08,484.225,13,"E"
"1122",1,1122,484.225,484.614,-12,"E"
"1123",1,1123,484.614,485.362,20,"E"
"1124",1,1124,485.362,485.436,-2,"E"
"1125",1,1125,485.436,485.562,12,"E"
"1126",1,1126,485.562,485.76,-20,"E"
"1127",1,1127,485.76,485.9,16,"E"
"1128",1,1128,485.9,486,-22,"E"
"1129",1,1129,486,486.12,25,"E"
"1130",1,1130,486.12,486.33,-22,"E"
"1131",1,1131,486.33,486.854,22,"E"
"1132",1,1132,486.854,487.09,-42,"E"
"1133",1,1133,487.09,487.33,16,"E"
"1134",1,1134,487.33,487.43,-5,"E"
"1135",1,1135,487.43,487.665,22,"E"
"1136",1,1136,487.665,488.112,-18,"E"
"1137",1,1137,488.112,488.27,30,"E"
"1138",1,1138,488.27,488.916,-18,"E"
"1139",1,1139,488.916,489.81,29,"E"
"1140",1,1140,489.81,490.09,-18,"E"
"1141",1,1141,490.09,490.42,19,"E"
"1142",1,1142,490.42,490.62,-18,"E"
"1143",1,1143,490.62,490.79,24,"E"
"1144",1,1144,490.79,491.05,-18,"E"
"1145",1,1145,491.05,491.23,28,"E"
"1146",1,1146,491.23,491.84,-20,"E"
"1147",1,1147,491.84,492.45,29,"E"
"1148",1,1148,492.45,492.57,-8,"E"
"1149",1,1149,492.57,492.7,16,"E"
"1150",1,1150,492.7,492.89,-10,"E"
"1151",1,1151,492.89,493.05,23,"E"
"1152",1,1152,493.05,493.885,-21,"E"
"1153",1,1153,493.885,494.359,28,"E"
"1154",1,1154,494.359,494.499,-5,"E"
"1155",1,1155,494.499,494.902,24,"E"
"1156",1,1156,494.902,495.059,-6,"E"
"1157",1,1157,495.059,495.528,0,"E"
"1158",1,1158,495.528,495.779,-8,"E"
"1159",1,1159,495.779,495.9,8,"E"
"1160",1,1160,495.9,496,-4,"E"
"1161",1,1161,496,496.083,6,"E"
"1162",1,1162,496.083,496.183,-4,"E"
"1163",1,1163,496.183,496.482,32,"E"
"1164",1,1164,496.482,496.527,-4,"E"
"1165",1,1165,496.527,496.747,6,"E"
"1166",1,1166,496.747,497.3,0,"E"
"1167",1,1167,497.3,497.72,29,"E"
"1168",1,1168,497.72,497.92,0,"E"
"1169",1,1169,497.8,498.2,0,"E"
"1170",1,1170,497.92,497.8,-4,"E"
"1171",1,1171,498.2,498.73,2,"E"
"1172",1,1172,498.73,499.165,-6,"E"
"1173",1,1173,499.165,501.202,28,"E"
"1174",1,1174,501.202,502.24,-2,"E"
"1175",1,1175,502.24,502.462,6,"E"
"1176",1,1176,502.462,502.845,-18,"E"
"1177",1,1177,502.845,503.393,6,"E"
"1178",1,1178,503.393,504.695,-20,"E"
"1179",1,1179,504.695,504.785,4,"E"
"1180",1,1180,504.785,504.99,-8,"E"
"1181",1,1181,504.99,506.565,16,"E"
"1182",1,1182,506.565,506.711,-5,"E"
"1183",1,1183,506.711,507.079,0,"E"
"1184",1,1184,507.079,507.19,-6,"E"
"1185",1,1185,507.19,508.06,22,"E"
"1186",1,1186,508.06,508.69,-20,"E"
"1187",1,1187,508.69,508.98,10,"E"
"1188",1,1188,508.98,509.31,-6,"E"
"1189",1,1189,509.31,510.62,12,"E"
"1190",1,1190,510.62,510.828,-6,"E"
"1191",1,1191,510.828,511.421,0,"E"
"1192",1,1192,511.421,512.03,-10,"E"
"1193",1,1193,512.03,514.69,2,"E"
"1194",1,1194,514.69,515.26,-18,"E"
"1195",1,1195,515.26,515.373,6,"E"
"1196",1,1196,515.373,516.49,8,"E"
"1197",1,1197,516.49,516.72,-16,"E"
"1198",1,1198,516.72,517.42,5,"E"
"1199",1,1199,517.42,518.66,-18,"E"
"1200",1,1200,518.66,520.04,8,"E"
"1201",1,1201,520.04,520.76,-8,"E"
"1202",1,1202,520.76,521.19,8,"E"
"1203",1,1203,521.19,521.534,-13,"E"
"1204",1,1204,521.534,522.04,8,"E"
"1205",1,1205,522.04,522.425,-14,"E"
"1206",1,1206,522.425,522.7,6,"E"
"1207",1,1207,522.7,522.744,-5,"E"
"1208",1,1208,522.744,522.92,6,"E"
"1209",1,1209,522.92,522.97,-4,"E"
"1210",1,1210,522.97,523.42,9,"E"
"1211",1,1211,523.42,524.04,-13,"E"
"1212",1,1212,524.04,524.3,4,"E"
"1213",1,1213,524.3,524.65,-15,"E"
"1214",1,1214,524.65,525.284,4,"E"
"1215",1,1215,525.284,525.38,-4,"E"
"1216",1,1216,525.38,525.7,6,"E"
"1217",1,1217,525.7,526.21,-20,"E"
"1218",1,1218,526.21,526.9,14,"E"
"1219",1,1219,526.9,527.42,-18,"E"
"1220",1,1220,527.42,527.62,4,"E"
"1221",1,1221,527.62,527.74,-20,"E"
"1222",1,1222,527.74,528.02,5,"E"
"1223",1,1223,528.02,528.08,-5,"E"
"1224",1,1224,528.08,528.71,10,"E"
"1225",1,1225,528.71,528.76,-6,"E"
"1226",1,1226,528.76,529.12,14,"E"
"1227",1,1227,529.12,529.41,-16,"E"
"1228",1,1228,529.41,529.91,6,"E"
"1229",1,1229,529.91,530.63,-4,"E"
"1230",1,1230,530.63,531.16,14,"E"
"1231",1,1231,531.16,531.7,-22,"E"
"1232",1,1232,531.7,532.39,12,"E"
"1233",1,1233,532.39,532.66,-5,"E"
"1234",1,1234,532.66,532.734,2,"E"
"1235",1,1235,532.734,533.23,-6,"E"
"1236",1,1236,533.23,533.314,5,"E"
"1237",1,1237,533.314,533.85,-12,"E"
"1238",1,1238,533.85,534.11,18,"E"
"1239",1,1239,534.11,534.145,-2,"E"
"1240",1,1240,534.145,534.54,18,"E"
"1241",1,1241,534.54,535.176,-18,"E"
"1242",1,1242,535.176,536,10,"E"
"1243",1,1243,536,536.09,-8,"E"
"1244",1,1244,536.09,536.27,4,"E"
"1245",1,1245,536.27,536.37,-4,"E"
"1246",1,1246,536.37,536.66,8,"E"
"1247",1,1247,536.66,536.85,-8,"E"
"1248",1,1248,536.85,536.94,2,"E"
"1249",1,1249,536.94,537.08,-5,"E"
"1250",1,1250,537.08,537.52,2,"E"
"1251",1,1251,537.52,538.175,-10,"E"
"1252",1,1252,538.175,538.9,18,"E"
"1253",1,1253,538.9,539.28,-2,"E"
"1254",1,1254,539.28,539.365,2,"E"
"1255",1,1255,539.365,539.465,-2,"E"
"1256",1,1256,539.465,540.04,3,"E"
"1257",1,1257,540.04,540.744,-2,"E"
"1258",1,1258,540.744,542.325,18,"E"
"1259",1,1259,542.325,542.8,-3,"E"
